,epoch,train_time,eval_time,train_loss,eval_loss,optimal_eval_loss
117,118,62.45869946479797,1.926137924194336,7.153023700000001,47.0655288696289,47.94754
118,119,62.13756036758423,2.0314283370971684,8.013017,47.09370040893555,47.94754
119,120,58.4615330696106,1.6567528247833252,13.701097,47.07511901855469,47.94754
120,121,61.95257210731506,1.69185209274292,54.279015,47.05925369262695,47.94754
121,122,58.4417040348053,1.634721755981445,42.02329,47.07107162475586,47.94754
122,123,61.70108675956726,1.995645761489868,13.873928,47.08250427246094,47.94754
123,124,60.860141038894646,1.6446845531463623,21.260460000000002,47.053672790527344,47.94754
124,125,59.08344674110413,1.7298614978790283,10.742121000000001,47.05169296264648,47.94754
125,126,60.12228345870972,1.5888445377349854,104.82356999999999,47.05036544799805,47.94754
126,127,58.27682852745056,1.6776692867279053,206.20699,47.06511688232422,47.94754
127,128,61.049678564071655,1.984350681304932,18.587448000000002,47.05711364746094,47.94754
128,129,58.83541321754456,1.601642608642578,18.36294,47.04821395874024,47.94754
129,130,63.317878007888794,1.7189674377441406,9.976875999999999,47.04170608520508,47.94754
130,131,74.04098105430603,2.279392957687378,17.861083999999998,47.05083084106445,47.94754
131,132,67.51674222946167,1.9967072010040283,343.4956,47.03826522827149,47.94754
132,133,58.339102268218994,1.6586294174194336,76.46431,47.061256408691406,47.94754
133,134,75.06538033485413,2.519624948501587,221.89202999999998,47.047889709472656,47.94754
134,135,80.0655026435852,2.661397933959961,63.144940000000005,47.03416442871094,47.94754
135,136,80.83006024360655,2.432140588760376,19.801245,47.053016662597656,47.94754
136,137,80.3658423423767,2.5115253925323486,30.649559000000004,47.02819442749024,47.94754
137,138,81.50448989868164,2.732029438018799,17.968,47.05371475219727,47.94754
138,139,82.36266231536865,2.583855390548706,14.737044000000001,47.02865600585938,47.94754
139,140,82.02143549919128,2.6536402702331543,11.5723505,47.0319938659668,47.94754
140,141,81.60089206695557,2.5205607414245605,17.914557000000002,47.032203674316406,47.94754
141,142,81.15858030319214,2.3673083782196045,19.964493,47.03542709350586,47.94754
142,143,80.86230993270873,2.461952447891236,72.03883,47.01900100708008,47.94754
143,144,80.88050866127014,2.58036732673645,18.155592000000002,47.030235290527344,47.94754
144,145,82.22012424468994,2.5763068199157715,93.45734,47.03073501586914,47.94754
145,146,82.9779496192932,2.5922892093658447,24.265635,47.03302383422852,47.94754
146,147,82.72435235977174,2.6337032318115234,36.569336,47.03350067138672,47.94754
147,148,82.18751835823059,2.7142937183380127,30.630714,47.0476188659668,47.94754
148,149,80.35970163345338,2.619405508041382,14.825385999999998,47.02820587158203,47.94754
149,150,82.06210064888,2.4839963912963867,107.52251399999999,47.02871322631836,47.94754
150,151,81.26317524909973,2.5387325286865234,26.555252000000003,47.02127075195313,47.94754
151,152,80.05870366096497,2.5550737380981445,67.17068,47.02760696411133,47.94754
152,153,80.3939163684845,2.4301462173461914,91.5608,47.031166076660156,47.94754
153,154,79.9479329586029,2.52367639541626,31.180508000000003,47.03000259399414,47.94754
154,155,80.22565531730652,2.6687824726104736,14.096101,47.02038955688477,47.94754
155,156,81.52162384986876,2.735275983810425,39.342995,47.02656555175781,47.94754
156,157,80.03452157974245,2.48624038696289,15.708784,47.02289962768555,47.94754
157,158,80.56752920150755,2.6350889205932617,46.239082,47.07081985473633,47.94754
158,159,80.86441373825073,2.6312294006347656,227.44606000000002,47.02507019042969,47.94754
159,160,79.31952714920044,2.4456708431243896,151.70563,47.01837539672852,47.94754
160,161,78.91603684425355,2.3699371814727783,13.198332,47.01751708984375,47.94754
161,162,79.63861465454102,2.6415185928344727,236.62201000000002,47.04029083251953,47.94754
162,163,80.32668948173524,2.4604356288909908,15.768532,47.0389289855957,47.94754
163,164,80.79491806030273,2.576286792755127,13.659892000000001,47.01200485229492,47.94754
164,165,79.91121220588684,2.495769739151001,22.132208,47.02240371704102,47.94754
165,166,81.30028247833252,2.5332024097442627,766.4203,47.01144790649414,47.94754
166,167,81.19195771217345,2.538857698440552,16.564552,46.99658584594727,47.94754
167,168,80.86772203445435,2.5682051181793213,36.749813,47.03644180297852,47.94754
168,169,78.82013607025145,2.466935157775879,31.658176,47.02700424194336,47.94754
169,170,78.56325554847717,2.526451826095581,34.70825,47.02938461303711,47.94754
170,171,78.13015103340148,2.5497281551361084,26.170769,47.0158805847168,47.94754
171,172,81.46597647666931,2.6927647590637207,45.738803999999995,47.04558944702149,47.94754
172,173,81.429655790329,2.479510545730591,168.4602,47.03808212280274,47.94754
173,174,80.89347434043884,2.501032590866089,19.525436,47.03013229370117,47.94754
174,175,80.40141272544861,2.73104190826416,34.802994,46.99935913085938,47.94754
175,176,79.89477157592773,2.60150146484375,30.618906,46.99787139892578,47.94754
176,177,79.61389636993408,2.555648803710937,15.879706,47.02600860595703,47.94754
177,178,79.57153964042665,2.408468008041382,122.09648999999999,47.02999877929688,47.94754
178,179,78.51797676086427,2.477402687072754,21.223316,47.0180892944336,47.94754
179,180,79.62733745574951,2.605873346328736,20.829897,47.003990173339844,47.94754
180,181,80.14207291603087,2.423202991485596,11.536449000000001,47.00772094726562,47.94754
181,182,81.80542039871216,2.652757167816162,13.150845,47.00485229492188,47.94754
182,183,81.37728118896484,2.619394302368164,22.560104,47.02851104736328,47.94754
183,184,80.36443543434144,2.557966947555542,64.09999,47.0059814453125,47.94754
184,185,79.8865053653717,2.5944583415985107,40.8865,47.009071350097656,47.94754
185,186,78.74645733833312,2.8890652656555176,14.965619,47.01987838745117,47.94754
186,187,79.31834650039674,2.506487369537353,71.68285999999999,47.04444885253906,47.94754
187,188,79.0782208442688,2.586247444152832,34.87579,47.00813293457031,47.94754
188,189,79.61231875419618,2.7047619819641118,56.780696999999996,47.00196075439453,47.94754
189,190,79.9741985797882,2.584585189819336,31.413994,47.01483535766602,47.94754
190,191,81.51404929161072,2.495200157165528,39.502604999999996,47.00153732299805,47.94754
191,192,80.64417505264281,2.63493275642395,22.338318,47.01352310180664,47.94754
192,193,79.7856822013855,2.510073661804199,62.097637,47.00202560424805,47.94754
193,194,78.61004376411437,2.540970802307129,36.849373,47.01203536987305,47.94754
194,195,78.4104664325714,2.5273516178131104,773.12225,47.02600479125977,47.94754
195,196,79.87537908554076,2.5814337730407715,21.318823000000002,46.98641967773438,47.94754
196,197,79.24991536140442,2.4134695529937744,7.6131387,47.00990295410156,47.94754
197,198,76.0470130443573,2.6254503726959233,104.65287,47.02818298339844,47.94754
198,199,80.91231274604796,2.439866065979004,11.408833999999999,47.039283752441406,47.94754
199,200,83.13926553726195,2.6752736568450928,46.459568,46.99551391601562,47.94754
